learning_rate,batch_size,train_freq,gradient_steps,ent_coef,learning_starts,buffer_size,policy_kwargs,reward
0.0001,64,1,10,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.672543663978576
0.0001,64,1,10,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",88.51504728883505
0.0001,64,1,10,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",54.37039244860411
0.0001,64,1,10,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",14.307930788397789
0.0001,64,1,10,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",15.770633198320866
0.0001,64,1,10,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",23.713275434970857
0.0001,64,1,10,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",67.71445775389671
0.0001,64,1,10,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",52.502599476873876
0.0001,64,1,10,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",22.58065632939339
0.0001,64,1,10,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",30.192324447631837
0.0001,64,1,10,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",80.71527591377497
0.0001,64,1,10,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",20.25464995622635
0.0001,64,1,10,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",235.62996981859206
0.0001,64,1,10,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",184.4885941517353
0.0001,64,1,10,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",231.47296665370465
0.0001,64,1,10,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",334.1857213354111
0.0001,64,1,10,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",271.0946793746948
0.0001,64,1,10,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",394.33078286767005
0.0001,64,1,10,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",502.6056852030754
0.0001,64,1,10,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",279.76094732999803
0.0001,64,1,10,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",284.58690653800966
0.0001,64,1,10,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",16.749859879016878
0.0001,64,1,10,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",168.75964987277985
0.0001,64,1,10,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",24.874073671102522
0.0001,64,1,10,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",25.382537325100003
0.0001,64,1,10,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",138.70705433249475
0.0001,64,1,10,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",126.15504409313202
0.0001,64,1,10,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",38.954540858268736
0.0001,64,1,10,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",36.285244094133375
0.0001,64,1,10,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",59.98675294667483
0.0001,64,1,10,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",14.813827092647552
0.0001,64,1,10,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",36.65392843186855
0.0001,64,1,10,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",37.629280183315274
0.0001,64,1,10,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",20.341289948225022
0.0001,64,1,10,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",27.814521484375
0.0001,64,1,10,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",19.961165133714676
0.0001,64,1,10,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",23.34484651207924
0.0001,64,1,10,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",50.84414621949196
0.0001,64,1,10,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",95.43730756878853
0.0001,64,1,10,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",6.047308456820101
0.0001,64,1,10,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",214.71242540717125
0.0001,64,1,10,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",345.6302679443359
0.0001,64,1,10,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",212.84444986343385
0.0001,64,1,10,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",470.1545832554996
0.0001,64,1,10,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",220.33737443327902
0.0001,64,1,10,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",446.70648844331504
0.0001,64,1,10,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",332.53920031197833
0.0001,64,1,10,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",416.60495827406646
0.0001,64,1,10,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",70.90216821551323
0.0001,64,1,10,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",28.133841778317002
0.0001,64,1,10,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",43.72552145838738
0.0001,64,1,10,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.488101772069932
0.0001,64,1,10,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",31.237803238630296
0.0001,64,1,10,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",25.73726726949215
0.0001,64,1,10,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.667548082470894
0.0001,64,1,10,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",64.38376735448837
0.0001,64,1,10,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",20.18926732301712
0.0001,64,1,10,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",21.81095774292946
0.0001,64,1,10,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",49.21421360611916
0.0001,64,1,10,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",126.08060882091522
0.0001,64,1,10,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",11.76229200099362
0.0001,64,1,10,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",16.964341460466386
0.0001,64,1,10,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",22.58818380355835
0.0001,64,1,10,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",23.231382812261582
0.0001,64,1,10,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",35.55794085860252
0.0001,64,1,10,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",16.53885568186641
0.0001,64,4,1,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",50.66763277649879
0.0001,64,4,1,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",46.49700457453728
0.0001,64,4,1,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",47.51770594716072
0.0001,64,4,1,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",51.289063560962674
0.0001,64,4,1,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",51.36246602416038
0.0001,64,4,1,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",52.854973460435865
0.0001,64,4,1,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",80.92111571788787
0.0001,64,4,1,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",55.4954273223877
0.0001,64,4,1,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",46.936174981594085
0.0001,64,4,1,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",29.89669406533241
0.0001,64,4,1,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",16.79149290084839
0.0001,64,4,1,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",36.04525082826614
0.0001,64,4,1,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",25.52974595785141
0.0001,64,4,1,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",15.41038302898407
0.0001,64,4,1,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",41.70616324901581
0.0001,64,4,1,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",12.303246639966964
0.0001,64,4,1,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",18.295152571201324
0.0001,64,4,1,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",46.04367409974336
0.0001,64,4,1,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",227.67068492650986
0.0001,64,4,1,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",31.94674488544464
0.0001,64,4,1,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",41.70861015558243
0.0001,64,4,1,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.123347169160843
0.0001,64,4,1,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",90.7405186188221
0.0001,64,4,1,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",60.568174488544464
0.0001,64,4,1,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",30.111333680152892
0.0001,64,4,1,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",23.191185663938523
0.0001,64,4,1,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",29.270783392190932
0.0001,64,4,1,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",40.315718710422516
0.0001,64,4,1,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",50.17198330163956
0.0001,64,4,1,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",124.2886030304432
0.0001,64,4,1,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",40.15212257862091
0.0001,64,4,1,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",159.88815311670302
0.0001,64,4,1,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",168.95661262392997
0.0001,64,4,1,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",39.96436799049378
0.0001,64,4,1,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",165.84339472293854
0.0001,64,4,1,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",168.57679813861847
0.0001,64,4,1,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",14.417950609922409
0.0001,64,4,1,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",32.01848965203622
0.0001,64,4,1,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",42.147074605226514
0.0001,64,4,1,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",60.734563693851236
0.0001,64,4,1,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",17.70465268135071
0.0001,64,4,1,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",26.23436655282974
0.0001,64,4,1,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",15.838654434084892
0.0001,64,4,1,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",15.04785297036171
0.0001,64,4,1,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",24.114831550451928
0.0001,64,4,1,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",242.99259639978408
0.0001,64,4,1,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",18.840082157850265
0.0001,64,4,1,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",43.539000517725945
0.0001,64,4,1,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",31.071706817150115
0.0001,64,4,1,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",52.37731219828129
0.0001,64,4,1,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",18.478100582361222
0.0001,64,4,1,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.786216855049133
0.0001,64,4,1,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",18.556966975927352
0.0001,64,4,1,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",246.87257064461707
0.0001,64,4,1,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",48.062203176021576
0.0001,64,4,1,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",104.43757334947585
0.0001,64,4,1,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",121.93736575961113
0.0001,64,4,1,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",39.00636609792709
0.0001,64,4,1,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",157.5620582997799
0.0001,64,4,1,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",182.36679493904114
0.0001,64,4,1,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",57.982110822200774
0.0001,64,4,1,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",167.29805774331092
0.0001,64,4,1,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",111.34447276830673
0.0001,64,4,1,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",24.744649662971497
0.0001,64,4,1,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",24.667925342321396
0.0001,64,4,1,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",44.52402020573616
0.0001,64,4,1,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",31.30162397499487
0.0001,64,4,1,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",129.1632204914093
0.0001,64,4,1,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",16.222538452744484
0.0001,64,4,1,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",23.3472202563833
0.0001,64,4,1,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",16.08197724610567
0.0001,64,4,1,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",35.46742617964745
0.0001,64,4,1,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",18.32221687078476
0.0001,64,4,1,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",24.693341150090564
0.0001,64,4,1,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",14.572264158725739
0.0001,64,4,1,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.3455268606529
0.0001,64,4,1,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",15.081116462945937
0.0001,64,4,1,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",21.339995949268342
0.0001,64,4,1,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",64.96001347560406
0.0001,64,4,1,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",36.03078738168231
0.0001,64,4,1,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",20.003382856845857
0.0001,64,4,4,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",174.7653005051613
0.0001,64,4,4,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",181.05341565608978
0.0001,64,4,4,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",197.22684873461722
0.0001,64,4,4,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",207.37037387251854
0.0001,64,4,4,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",176.12039429187774
0.0001,64,4,4,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",265.3794443535805
0.0001,64,4,4,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",200.54516315937042
0.0001,64,4,4,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",138.02409850597383
0.0001,64,4,4,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",211.11239955186844
0.0001,64,4,4,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",12.276173318818328
0.0001,64,4,4,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",22.157479304075242
0.0001,64,4,4,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",13.51047711610794
0.0001,64,4,4,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",10.789282065256648
0.0001,64,4,4,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",38.49769837141037
0.0001,64,4,4,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",23.28944414615631
0.0001,64,4,4,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.404840105029578
0.0001,64,4,4,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",24.457052038908003
0.0001,64,4,4,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",46.1737880153954
0.0001,64,4,4,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",26.037021808624267
0.0001,64,4,4,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",125.25173898935319
0.0001,64,4,4,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",80.564240026474
0.0001,64,4,4,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",11.123163782912016
0.0001,64,4,4,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",24.633792086839676
0.0001,64,4,4,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",143.1666646873951
0.0001,64,4,4,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",42.10607933282852
0.0001,64,4,4,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",25.01655767917633
0.0001,64,4,4,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",28.911500728449028
0.0001,64,4,4,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",196.84559427142142
0.0001,64,4,4,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",113.94993528127671
0.0001,64,4,4,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",199.21096196889877
0.0001,64,4,4,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",169.91049479842187
0.0001,64,4,4,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",174.08451365351678
0.0001,64,4,4,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",181.92896856069564
0.0001,64,4,4,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",198.68880343675613
0.0001,64,4,4,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",176.76410661816598
0.0001,64,4,4,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",170.65941608428955
0.0001,64,4,4,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",78.5787156200409
0.0001,64,4,4,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",17.197942429184913
0.0001,64,4,4,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",16.472656787633895
0.0001,64,4,4,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",16.618913662433624
0.0001,64,4,4,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",99.98331115484238
0.0001,64,4,4,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",65.36711088776589
0.0001,64,4,4,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",64.46942888140678
0.0001,64,4,4,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",69.66006898462773
0.0001,64,4,4,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",23.438312015533448
0.0001,64,4,4,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",100.21865676164627
0.0001,64,4,4,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",18.415862470716238
0.0001,64,4,4,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",54.175517578125
0.0001,64,4,4,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",35.69369512677193
0.0001,64,4,4,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",217.09374741077423
0.0001,64,4,4,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",15.293749455213547
0.0001,64,4,4,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",12.28285256177187
0.0001,64,4,4,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",20.7188009383023
0.0001,64,4,4,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",20.331779634952547
0.0001,64,4,4,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",184.49551061868667
0.0001,64,4,4,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",99.94867058873177
0.0001,64,4,4,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",201.09400261878966
0.0001,64,4,4,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",189.0579508304596
0.0001,64,4,4,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",176.28711337924003
0.0001,64,4,4,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",190.72385383367538
0.0001,64,4,4,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",190.68347989916802
0.0001,64,4,4,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",173.08252348423005
